Id,Type,Discipline,AmountCatecory,InstitutionType,FundingInstrument,Count
76ba1257a9af4fc6b6dcaeaeadd6ef93,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,University,Project funding,45
1a490a103ecc4fcb9b79ff0e29101298,"Media relations: radio, television",Biology and Medicine,800'000+,ETH Domain,Careers,5
edffc52f04274802be802b75782ba8d5,"Media relations: radio, television",Biology and Medicine,800'000+,ETH Domain,Infrastructure,1
68e22bffbc234c629cef0d1341c027ed,"Media relations: radio, television",Biology and Medicine,800'000+,ETH Domain,Programmes,1
d767f6c9d7b849e181da3bbfe2d4956d,"Media relations: radio, television",Biology and Medicine,800'000+,ETH Domain,Project funding,1
5aa1ce5016d546e1a769684bf3e0653f,"Media relations: radio, television",Biology and Medicine,800'000+,Other,Programmes,15
c2cca62f8ae84e17b59488e2df515904,"Media relations: radio, television",Biology and Medicine,800'000+,University,Careers,38
b14198982955474587b757257b418a75,"Media relations: radio, television",Biology and Medicine,800'000+,University,Programmes,24
c51a3d4b60c74eb195ba9a952e87eebf,"Media relations: radio, television",Biology and Medicine,800'000+,University,Project funding,14
bb0cceca6d004322baa0920ba8d6a74a,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,ETH Domain,Careers,1
ca3e8a013ad74e2692a9227b1f9d9525,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,ETH Domain,Infrastructure,1
699f136e3b104e94b3505a2873502d9e,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,ETH Domain,Programmes,1
07177e69414f421b9301621dceab8577,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,ETH Domain,Project funding,4
73a4d1f086a44251ab42dd8b9bda8d0d,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,ETH Domain,Science communication,9
786f380b1e9a42d4abd4e723315434ce,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,Other,Project funding,2
7b4310bb4f00472bbe4049e873441a67,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,Other,Science communication,5
20e6c5f1b5364785a0b67d678e21ec7d,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Programmes,5
cdb33cd5e759400a8c1887684f8e16bc,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Project funding,24
632d5ece1fed486cbdf6e072cbd1107d,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Science communication,25
12fc0a866cd44be99df95a1157567289,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,University,Careers,21
087febf0ec8e425fb3e5ba08e79d80ba,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,University,Programmes,31
7119eed8716e4455a3397b956e0817c4,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,University,Project funding,88
ba5a04e033904f1fbe8a595fac95a4cc,"Media relations: radio, television",Humanities and Social Sciences,1 - 200'000,University,Science communication,116
fae8cf53b1fc475b8bef0ceb39f2acbc,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,ETH Domain,Project funding,10
c5003a1fd9fc46d1a5fdfd9aceca4f08,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,Other,Programmes,4
8cd7356ba40749d68faf99eb28bb71cb,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,Other,Project funding,4
36fb9e69c5f5420e9768ba037d6711a0,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Careers,2
6b8aac49a354469da078aef3bb3fb691,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Programmes,7
7dd78d3c7e324a7887397bedf7e5ac7f,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Project funding,95
d06eb861441746f7a4d3f6ab2a53560c,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Science communication,3
dd7e4decb09e4dd2862f036aae88c080,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,University,Careers,26
dbd1878eb09d48fea6f972d5fd9ba833,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,University,Programmes,36
4e18c493a9824f36886aed3b30053056,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,University,Project funding,193
a94bb8e69bb74b18864077bd9577f259,"Media relations: radio, television",Humanities and Social Sciences,200'000 - 400'000,University,Science communication,22
f2062abf9f8240c495b66661e6a21f3a,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Careers,2
69e546eccf444378b4114d5f651d48e6,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Programmes,3
105caee54fe7491bb572f446cec38d87,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Project funding,13
635c590965ab4aabafdd92a89307dafe,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,Other,Infrastructure,1
acb8566bad1f43759d3b0243193b5bd4,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,UAS / UTE,Programmes,2
f7cb6d4e09994d1a987f70bfc08de3ba,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,UAS / UTE,Project funding,22
bbdfaae855f9436595d349e623b449d9,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,University,Careers,14
61e917a61ed746f08d8636513b3b66e4,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,University,Infrastructure,4
b708c0ee3a5545e1b0adf0c3021bb338,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,University,Programmes,21
5b1ea238e962410d95cb7660e3ab8059,"Media relations: radio, television",Humanities and Social Sciences,400'000 - 600'000,University,Project funding,66
b5b239a6cf7d426abb34ff0e2575d60c,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,Other,Programmes,1
17dbbff2f7454208820ae9e98146e9e0,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,Other,Project funding,1
4833925488664ed79f99e57c1aebdb87,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,UAS / UTE,Careers,1
f5ceca814f9b4f4f8538cb705a3e3805,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,UAS / UTE,Project funding,8
835a0f309bff450ca7a167b048a1cc72,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,University,Careers,2
9f93d61cc07c4dc689274599f55d7d83,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,University,Programmes,13
c2b530cea54d49ce812f1e2347ce49a3,"Media relations: radio, television",Humanities and Social Sciences,600'000 - 800'000,University,Project funding,8
dd1b5b5e8967423da3cd56e7c1ac22f7,"Media relations: radio, television",Humanities and Social Sciences,800'000+,ETH Domain,Programmes,5
9259854b3dfd4cd4920f4d442a0d5560,"Media relations: radio, television",Humanities and Social Sciences,800'000+,Other,Careers,1
cbe1054aff9a4db09a374233d17f9db2,"Media relations: radio, television",Humanities and Social Sciences,800'000+,Other,Infrastructure,1
f529737b320e444f8ac66f84aafc74ce,"Media relations: radio, television",Humanities and Social Sciences,800'000+,Other,Programmes,4
a54c2f34183649a2a8256dbf55e3421d,"Media relations: radio, television",Humanities and Social Sciences,800'000+,UAS / UTE,Careers,1
4ae71bcdd26048cfbc6408c65acf7337,"Media relations: radio, television",Humanities and Social Sciences,800'000+,University,Careers,101
e7146fd4c9ae45a39e0e0656e99f5d01,"Media relations: radio, television",Humanities and Social Sciences,800'000+,University,Infrastructure,2
c550ac8565444759ab869af8b0db88c5,"Media relations: radio, television",Humanities and Social Sciences,800'000+,University,Programmes,118
04808a5abac7490d80c2be9c168edb16,"Media relations: radio, television",Humanities and Social Sciences,800'000+,University,Project funding,7
fde6d7facc084e0a9802a162b10be787,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Careers,3
2d418288cd2b4bfc9fb9c43fb45531c3,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Infrastructure,8
910f87ed431d41e98581e8f66cd5f3f6,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Programmes,2
daa4b8ef74d34c209eec893ddb0c7c36,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Project funding,25
3227cff335ce4c4a84b1da395c6c2854,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Science communication,1
9bd9fc9c835042398da45ac0e1596457,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,Other,Programmes,1
d7827a3b2160430daf685ccc49096577,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,Other,Project funding,5
a1a5512145f0417c959c49f4f6239219,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,UAS / UTE,Programmes,2
587d3a5c2797417985b51b0e09a7477a,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,UAS / UTE,Science communication,2
a680767ea0d74af3a7580d3c02eab0f7,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Infrastructure,3
6ddd24e3ae7e4f8297210c13add6679c,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Programmes,4
fef8f75db47b4bfa95dced00aa9a1d55,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Project funding,20
e72162cf071e4784840922693f802e36,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Science communication,21
3dd6241b18524a44a0b520c88a968c62,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Careers,7
b02de6c94a4c425eb148d708c08f4902,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Infrastructure,1
4c74f69b17b342d09bc3fb9d62aa9256,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Programmes,5
653bde1bae5f4112b3089e1e0dfee20e,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Project funding,50
0d76818add594f2a9436cdf7d7ccd3e1,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Science communication,1
1a78e93ea5bf4c04b863adeb20fa32f8,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Infrastructure,1
9e45ece22f214632a0c2325d6a0e274d,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Programmes,3
a60472b73a204036a0c0da75ebc20f3d,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Project funding,4
b2a91ffa221d4f289381f8c30281a993,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,UAS / UTE,Project funding,1
8fdf6b87ff1047b8bed4cbc5246ff52b,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,UAS / UTE,Science communication,2
78ea08c7aa1a46b1a47dd2c5a257bc96,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Careers,1
edf2123a72ce47b9a6c41300e743c32b,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Infrastructure,2
b7bb2b8f575f4ee1a13373db592784b4,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Project funding,51
d464635b95ed46d4ab73a2b6798a6537,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Science communication,1
a02354e4769d43ae8063e9831ba4b04b,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Careers,8
7de169ea031e4370a8f69936560c7efe,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Infrastructure,3
a4a2b4d78a2b4d1394c7b20363510fe0,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Programmes,13
e1c51724bf1349c29089e2c656bd55e6,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Project funding,36
73f201c5321b4c79a777357e32e8de04,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,Other,Programmes,2
7a4aa685a31c454599b2813ea1703af5,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,UAS / UTE,Programmes,18
2661665531e34ccab8616635f0b6cea7,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,University,Careers,5
9ac12e105cbb4bdf8e45b1badd89ceb7,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,University,Programmes,8
51624332735f4534a736342d7360f0c6,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,University,Project funding,11
c312bf7ca7d34e3cb8778a14c1c8a889,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,ETH Domain,Careers,3
ee6bad4fd9fc40f0b0a850220b8fca1f,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,ETH Domain,Programmes,5
effa872599c3404f90cfc511f568c44a,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,ETH Domain,Project funding,3
4c0c5d6ca3644dbc909626993f8eea86,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,Other,Careers,1
d80f8f8d07ea4b6aa45065b808b61abb,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,Other,Project funding,1
98842bc6f2694f5a92f2a09a5fa670ce,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,UAS / UTE,Programmes,6
31b026924f3a4d739a0b262d8b3c8c67,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,University,Programmes,7
e41293302e744067acb1bba0c02ef4bc,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,University,Project funding,12
69c313a6ed9c431ca67dd231c4814deb,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Careers,31
c369c907533343a9bded430b084b9200,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Programmes,27
32ae4b7bf48f40ebb24bba4a9c24e6ca,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Project funding,2
7202ee92b5d249dfaacb0aef7759d459,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,Other,Programmes,10
8f08112bae7a4693b7872627ec96f4b5,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,UAS / UTE,Careers,4
f5d437fd210f4da7b5c0eafef00af1e6,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,University,Careers,25
1701afa29de342afadd7ce7b3a95ced1,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,University,Infrastructure,57
13ec64e2817d4485bb9bc1a3c3aa9e92,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,University,Programmes,27
e8a094e5a1d64c38b0e5cf569f959aef,"Media relations: radio, television","Mathematics, Natural- and Engineering Sciences",800'000+,University,Project funding,24
b35f2fbd215e4366a587e3c3ac210faa,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,ETH Domain,Project funding,3
2ba246f0f97c42f98bbba136e1f30454,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,ETH Domain,Science communication,13
cfb58f9893f344c2b3fc727570b23533,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,UAS / UTE,Programmes,1
e9b6ce50aa4b4500b659b9cf7a4ac6fc,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,UAS / UTE,Science communication,6
a90babfd6bda4e4ca0e0577cd627b3ae,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,University,Careers,4
328465e05c1c4f64a604f6b7783221c7,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,University,Programmes,7
14235ca9f3034e1ba3c19dea15690ee0,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,University,Project funding,6
91278ad9221e463b8a36891de34b969c,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,1 - 200'000,University,Science communication,18
170dcb03046547ecbeef740da30e4823,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,ETH Domain,Programmes,6
ab4c0ffa1c314c36bfebbe14a0907c29,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,ETH Domain,Project funding,10
6ec7be3ad2394f7892c782c51f738709,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,Other,Programmes,3
f09d8c73d1df4b8393d4f98ca42828b1,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,Other,Project funding,4
5a1e4e47217d498e86c8072db9d1fd7c,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,UAS / UTE,Project funding,1
0721e15c4f0d455f8726b4b7bd4ce507,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,University,Careers,3
72e85d94aa404ab0bd63b4787c4cc427,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,University,Programmes,8
3aa0b6343e194ed6b3a97b9ffe68cccd,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,University,Project funding,51
c2d64900393b410abc39747704e73f1f,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,200'000 - 400'000,University,Science communication,18
0cd97d6aeb1948b194386dae60704c1c,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,ETH Domain,Careers,9
7c42c885bf704e39b16d34c5f42895b0,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,ETH Domain,Programmes,4
dae239d7b42d4e66ae7391a0261fb2e3,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,ETH Domain,Project funding,8
879fe80c277548739051c76c574c6f6e,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,Other,Programmes,2
8cd303ddd8b24f83a6f2ed8cd0a84b0a,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,Other,Project funding,1
08b9f9fdc9754054837f54cda6d16633,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,University,Careers,10
28e712b018cc4526b6862713e59083c1,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,University,Infrastructure,2
643cf1ba88434300810d8387cf52a8be,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,University,Programmes,1
3d32e5c2bcc84fcf98ed5b22ae94ba77,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,400'000 - 600'000,University,Project funding,29
54a25e5f7ce64cc690de6913b6c85e7f,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,600'000 - 800'000,ETH Domain,Project funding,6
cb5e0a39c3d441729b7b5b3b10632563,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,600'000 - 800'000,Other,Careers,1
3d792b007e9847c8bf5095c3e44852e5,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,600'000 - 800'000,Other,Project funding,1
3acbee37caca433a97d2bba1813e144b,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,600'000 - 800'000,University,Careers,11
7357160934544590b5fb8eb137c0352f,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,600'000 - 800'000,University,Programmes,4
81a81176fec641d2ba126f017366b3e4,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,600'000 - 800'000,University,Project funding,10
f2a21e39395a4a3a944abe4479479d2a,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,800'000+,ETH Domain,Careers,9
1625847adaa84476a1e9124588078c81,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,800'000+,ETH Domain,Programmes,4
534f3eb2acf64220bf07ff3dbf3731de,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,800'000+,Other,Programmes,6
f7c64e1a98504f759c4e96e4e253f4f9,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,800'000+,University,Careers,16
66ca1e3bafc346f28959609da6cdc18b,"New media (web, blogs, podcasts, news feeds etc.)",Biology and Medicine,800'000+,University,Programmes,23
24da56b6221845b5a08e96ad1fdff436,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,ETH Domain,Programmes,7
885fa804712b4204a74eb9a9bedd0b48,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,ETH Domain,Project funding,10
64afe901b8b1437595f54809aa0a3aa0,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,ETH Domain,Science communication,10
f01688c30a8e47ce8ee3f65aeddd8e1c,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,Other,Careers,2
4dae6e9eadaf43cab3a0f91c7a3dccf6,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,Other,Project funding,3
926701a989e849be8f7a1044eb9237f6,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,Other,Science communication,11
89e874b218eb4c49954cfd633f7f6a4a,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Programmes,1
672e4be38d584d2db0770b9fb3c934b1,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Project funding,26
6d5b5e09775e415cb381580c852f13e9,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Science communication,47
b84c923b4e5c49f18bda840024e69f9f,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,University,Careers,12
4fc383f64bf445ce9bd5722c7b98b6d3,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,University,Programmes,54
e834638b8b26407ca3d281ea6b08b236,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,University,Project funding,55
cf9153381a134d9fa129611d93b819e3,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,1 - 200'000,University,Science communication,147
4647893a670e42dc9c7a13475b013d50,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,ETH Domain,Programmes,7
2b3b1a0ea18746df897330ba3714f814,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,ETH Domain,Project funding,10
1416293d6c264df19d109e250a0ef4b6,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,Other,Infrastructure,1
c9bf4f7bfe5f479f86a3b7b39c368b07,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,Other,Programmes,25
bed9464fce8045b3a7be88cfd14c2958,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,Other,Project funding,3
0d7678c785c44bb7b38702c0d3606ca6,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Programmes,17
971223fc8bb1411a9b6900b1674cb60b,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Project funding,51
d7c5fff0c60b42eeab3943c6f1cce5ab,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,University,Careers,16
ed0aec15f00f48c39a1790ef2de6a14f,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,University,Programmes,29
70d2720c489442e1b5ed80d5db40f6d9,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,University,Project funding,98
823959fdfbfd4f279a5289fa1cacbac1,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,200'000 - 400'000,University,Science communication,6
d270f37d15a54141a4e6e66b5929e7c0,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Programmes,14
2cb300cf6aa4480c9f77b6799a7ddaaf,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Project funding,5
d8e235de3c79483d8a78fbe3f134171b,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,Other,Infrastructure,2
678574c6fd714ec5902417f35b34778e,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,Other,Programmes,9
5985f94e823349c6af8398014c307e7a,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,Other,Project funding,6
79a91939612148898933d357e797a1d8,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,UAS / UTE,Project funding,10
c621f8213c1f41018e4e5f240a757a6c,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,University,Careers,7
2650c60089314ebab0a13846dd5e5bc1,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,University,Programmes,22
723e0d25b984400192e1dbf7f848fdc4,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,400'000 - 600'000,University,Project funding,69
991bc28e0f204a1597e03c3495baa61f,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,600'000 - 800'000,Other,Programmes,1
3b6ece99aeaa45e7ba7627fc8c247b9d,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,600'000 - 800'000,UAS / UTE,Project funding,2
0d69295966d84fe09406a6c1a303ce24,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,600'000 - 800'000,University,Careers,2
5d745d112a8f43a487081097b4a0309c,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,600'000 - 800'000,University,Programmes,2
0056f01a27bd45b8bc2b6b2c49d5f11a,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,600'000 - 800'000,University,Project funding,21
ea76d58a9fd045bfbe170e0317a2b44e,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,800'000+,ETH Domain,Programmes,13
469530db71654344982375e6d3fe8c9d,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,800'000+,Other,Infrastructure,1
9a4de15267af4fdcbb1f7a0af5cee958,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,800'000+,Other,Programmes,6
ef7fcea1ead64e1d97711235d316d230,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,800'000+,University,Careers,32
f431cd93f1724a989fea64cc27a1d29b,"New media (web, blogs, podcasts, news feeds etc.)",Humanities and Social Sciences,800'000+,University,Infrastructure,2
